id =1, brand=Maruti, model=Alto, Manufacture Year=2018, price=343799
id =770, brand=Maruti, model=Swift, Manufacture Year=2014, price=344299
id =771, brand=Maruti, model=Swift, Manufacture Year=2012, price=326399
id =772, brand=Maruti, model=Swift, Manufacture Year=2012, price=327899
id =773, brand=Honda, model=City, Manufacture Year=2010, price=309299
id =774, brand=Maruti, model=Ciaz, Manufacture Year=2015, price=526799
id =775, brand=Maruti, model=Swift, Manufacture Year=2013, price=323199
id =776, brand=Maruti, model=Swift, Manufacture Year=2012, price=334799
id =778, brand=Maruti, model=Swift, Manufacture Year=2013, price=322099
id =779, brand=Maruti, model=Swift, Manufacture Year=2013, price=310699
id =780, brand=Maruti, model=Swift, Manufacture Year=2013, price=335899
id =781, brand=Hyundai, model=Verna, Manufacture Year=2013, price=378199
id =783, brand=Honda, model=Amaze, Manufacture Year=2013, price=318099
id =784, brand=Honda, model=City, Manufacture Year=2010, price=386799
id =785, brand=Volkswagen, model=Vento, Manufacture Year=2013, price=370699
id =786, brand=Honda, model=Amaze, Manufacture Year=2014, price=369299
id =787, brand=Maruti, model=Swift, Manufacture Year=2014, price=372699
id =788, brand=Honda, model=Amaze, Manufacture Year=2014, price=334399
id =789, brand=Maruti, model=Swift, Manufacture Year=2013, price=357099
id =790, brand=Maruti, model=Swift, Manufacture Year=2013, price=335199
id =791, brand=Maruti, model=Swift, Manufacture Year=2013, price=400799
id =792, brand=Honda, model=City, Manufacture Year=2010, price=335299
id =793, brand=Maruti, model=Swift, Manufacture Year=2013, price=377299
id =794, brand=Hyundai, model=Verna, Manufacture Year=2013, price=393999
id =795, brand=Maruti, model=Swift, Manufacture Year=2013, price=385999
id =797, brand=Maruti, model=Ciaz, Manufacture Year=2015, price=481299
id =800, brand=Honda, model=City, Manufacture Year=2014, price=413999
id =801, brand=Honda, model=City, Manufacture Year=2014, price=384199
id =802, brand=Skoda, model=Rapid, Manufacture Year=2014, price=320899
id =803, brand=Hyundai, model=Verna, Manufacture Year=2013, price=350899
id =804, brand=Maruti, model=Swift, Manufacture Year=2013, price=375099
id =806, brand=Maruti, model=Swift, Manufacture Year=2014, price=320599
id =808, brand=Honda, model=City, Manufacture Year=2016, price=493299
id =809, brand=Maruti, model=Swift, Manufacture Year=2013, price=380799
id =810, brand=Maruti, model=Swift, Manufacture Year=2014, price=383699
id =811, brand=Ford, model=Figo, Manufacture Year=2018, price=530599
id =812, brand=Honda, model=City, Manufacture Year=2014, price=495699
id =814, brand=Hyundai, model=Verna, Manufacture Year=2012, price=345299
id =815, brand=Maruti, model=Ciaz, Manufacture Year=2016, price=538299
id =816, brand=Maruti, model=Swift, Manufacture Year=2014, price=357099
id =820, brand=Hyundai, model=Verna, Manufacture Year=2015, price=507699
id =821, brand=Maruti, model=Ciaz, Manufacture Year=2014, price=460499
id =822, brand=Maruti, model=Dzire, Manufacture Year=2020, price=589599
id =824, brand=Maruti, model=Swift, Manufacture Year=2012, price=359499
id =825, brand=Maruti, model=Swift, Manufacture Year=2012, price=344999
id =828, brand=Ford, model=Figo, Manufacture Year=2015, price=408799
id =829, brand=Hyundai, model=Verna, Manufacture Year=2012, price=390399
id =830, brand=Honda, model=City, Manufacture Year=2011, price=338299
id =831, brand=Maruti, model=Swift, Manufacture Year=2015, price=463699
id =832, brand=Hyundai, model=Verna, Manufacture Year=2014, price=414199
id =833, brand=Honda, model=Amaze, Manufacture Year=2013, price=333499
id =835, brand=Maruti, model=Swift, Manufacture Year=2016, price=363499
id =836, brand=Maruti, model=Swift, Manufacture Year=2015, price=422999
id =838, brand=Honda, model=City, Manufacture Year=2014, price=487799
id =839, brand=Honda, model=Amaze, Manufacture Year=2015, price=438599
id =840, brand=Hyundai, model=Verna, Manufacture Year=2014, price=512199
id =842, brand=Toyota, model=Etios, Manufacture Year=2015, price=449899
id =844, brand=Volkswagen, model=Vento, Manufacture Year=2014, price=448399
id =845, brand=Maruti, model=Dzire, Manufacture Year=2019, price=506099
id =849, brand=Honda, model=City, Manufacture Year=2016, price=564799
id =850, brand=Maruti, model=Swift, Manufacture Year=2013, price=405599
id =853, brand=Maruti, model=Swift, Manufacture Year=2014, price=363199
id =854, brand=Maruti, model=Swift, Manufacture Year=2012, price=329599
id =855, brand=Maruti, model=Swift, Manufacture Year=2014, price=387999
id =857, brand=Maruti, model=Swift, Manufacture Year=2015, price=382499
id =858, brand=Hyundai, model=Verna, Manufacture Year=2013, price=358999
id =860, brand=Maruti, model=Dzire, Manufacture Year=2017, price=547299
id =862, brand=Maruti, model=Ciaz, Manufacture Year=2017, price=547699
id =863, brand=Hyundai, model=Verna, Manufacture Year=2012, price=333999
id =864, brand=Honda, model=City, Manufacture Year=2014, price=397999
id =865, brand=Honda, model=City, Manufacture Year=2015, price=583399
id =866, brand=Honda, model=City, Manufacture Year=2014, price=399199
id =870, brand=Volkswagen, model=Jetta, Manufacture Year=2012, price=513399
id =872, brand=Honda, model=City, Manufacture Year=2015, price=544299
id =878, brand=Maruti, model=Dzire, Manufacture Year=2017, price=517599
id =880, brand=Honda, model=Amaze, Manufacture Year=2015, price=341899
id =882, brand=Maruti, model=Swift, Manufacture Year=2014, price=362499
id =883, brand=Hyundai, model=Verna, Manufacture Year=2014, price=354899
id =884, brand=Maruti, model=Swift, Manufacture Year=2014, price=339299
id =887, brand=Hyundai, model=Verna, Manufacture Year=2012, price=303199
id =889, brand=Ford, model=Figo, Manufacture Year=2018, price=547899
id =893, brand=Maruti, model=Dzire, Manufacture Year=2019, price=508099
id =895, brand=Maruti, model=Ciaz, Manufacture Year=2015, price=474699
id =896, brand=Maruti, model=Swift, Manufacture Year=2015, price=430000
id =898, brand=Honda, model=Amaze, Manufacture Year=2014, price=375000
id =899, brand=Maruti, model=Swift, Manufacture Year=2014, price=415000
id =900, brand=Honda, model=City, Manufacture Year=2014, price=550000
id =901, brand=Maruti, model=Swift, Manufacture Year=2012, price=365000
id =904, brand=Nissan, model=Sunny, Manufacture Year=2015, price=440000
id =905, brand=Honda, model=Amaze, Manufacture Year=2017, price=440000
id =906, brand=Honda, model=Amaze, Manufacture Year=2016, price=500000
id =907, brand=Volkswagen, model=Jetta, Manufacture Year=2012, price=350000
id =908, brand=Maruti, model=Ciaz, Manufacture Year=2016, price=530000
id =909, brand=Maruti, model=SX4, Manufacture Year=2014, price=350000
id =910, brand=Maruti, model=Swift, Manufacture Year=2014, price=335000
id =911, brand=Honda, model=City, Manufacture Year=2011, price=385000
id =912, brand=Honda, model=Amaze, Manufacture Year=2019, price=587000
id =914, brand=Honda, model=City, Manufacture Year=2011, price=344500
id =916, brand=Maruti, model=SX4, Manufacture Year=2014, price=312900
id =917, brand=Honda, model=City, Manufacture Year=2013, price=500000
id =919, brand=Skoda, model=Rapid, Manufacture Year=2014, price=392000
id =922, brand=Honda, model=Amaze, Manufacture Year=2016, price=465000
id =923, brand=Honda, model=City, Manufacture Year=2014, price=430000
id =925, brand=Honda, model=Amaze, Manufacture Year=2013, price=310000
id =927, brand=Maruti, model=Dzire, Manufacture Year=2017, price=600000
id =930, brand=Skoda, model=Rapid, Manufacture Year=2014, price=585000
id =931, brand=Hyundai, model=Verna, Manufacture Year=2013, price=575000
id =934, brand=Hyundai, model=Verna, Manufacture Year=2014, price=575000
id =935, brand=Maruti, model=Swift, Manufacture Year=2014, price=345000
id =944, brand=Honda, model=Accord, Manufacture Year=2010, price=375000
id =945, brand=Skoda, model=Rapid, Manufacture Year=2012, price=390000
id =947, brand=Maruti, model=Dzire, Manufacture Year=2018, price=575000
id =948, brand=Honda, model=City, Manufacture Year=2014, price=525000
id =950, brand=Honda, model=City, Manufacture Year=2012, price=350000
id =951, brand=Maruti, model=Swift, Manufacture Year=2015, price=432799
id =956, brand=Maruti, model=Swift, Manufacture Year=2012, price=306399
id =959, brand=Maruti, model=Ciaz, Manufacture Year=2016, price=553699
id =960, brand=Maruti, model=Swift, Manufacture Year=2014, price=389999
id =962, brand=Maruti, model=Swift, Manufacture Year=2012, price=320399
id =963, brand=Hyundai, model=Verna, Manufacture Year=2014, price=467599
id =965, brand=Hyundai, model=Xcent, Manufacture Year=2015, price=468199
id =968, brand=Honda, model=City, Manufacture Year=2014, price=545699
id =969, brand=Hyundai, model=Verna, Manufacture Year=2012, price=349499
id =972, brand=Honda, model=Amaze, Manufacture Year=2016, price=387299
id =973, brand=Maruti, model=Swift, Manufacture Year=2012, price=334499
id =974, brand=Maruti, model=Swift, Manufacture Year=2014, price=412399
id =976, brand=Mahindra, model=Kuv100, Manufacture Year=2016, price=391899
id =979, brand=Maruti, model=Ertiga, Manufacture Year=2012, price=429399
id =980, brand=Ford, model=Ecosport, Manufacture Year=2016, price=582999
id =981, brand=Mahindra, model=Scorpio, Manufacture Year=2014, price=497599
id =982, brand=Mahindra, model=Kuv100, Manufacture Year=2016, price=327699
id =987, brand=Maruti, model=Ertiga, Manufacture Year=2013, price=475999
id =990, brand=Renault, model=Duster, Manufacture Year=2014, price=371399
id =993, brand=Maruti, model=Ertiga, Manufacture Year=2014, price=512899
id =994, brand=Ford, model=Ecosport, Manufacture Year=2014, price=422099
id =996, brand=Nissan, model=Terrano, Manufacture Year=2016, price=512499
id =1005, brand=Maruti, model=Ertiga, Manufacture Year=2012, price=372499
id =1008, brand=Mahindra, model=Scorpio, Manufacture Year=2013, price=413099
id =1010, brand=Ford, model=Ecosport, Manufacture Year=2016, price=544699
id =1011, brand=Renault, model=Duster, Manufacture Year=2013, price=340099
id =1023, brand=Renault, model=Duster, Manufacture Year=2013, price=369599
id =1025, brand=Renault, model=Duster, Manufacture Year=2013, price=366599
id =1026, brand=Maruti, model=S, Manufacture Year=2016, price=507099
id =1028, brand=Renault, model=Duster, Manufacture Year=2016, price=569099
id =1030, brand=Renault, model=Duster, Manufacture Year=2013, price=415799
id =1032, brand=Mahindra, model=NUVOSPORT, Manufacture Year=2016, price=399999
id =1036, brand=Maruti, model=Ertiga, Manufacture Year=2013, price=447799
id =1040, brand=Honda, model=Mobilio, Manufacture Year=2015, price=422999
id =1042, brand=Maruti, model=Vitara, Manufacture Year=2016, price=569199
id =1051, brand=Maruti, model=Ertiga, Manufacture Year=2013, price=445199
id =1053, brand=Mahindra, model=TUV300, Manufacture Year=2015, price=469699
id =1054, brand=Toyota, model=Innova, Manufacture Year=2014, price=538399
id =1059, brand=Ford, model=Ecosport, Manufacture Year=2014, price=453899
id =1061, brand=Maruti, model=Vitara, Manufacture Year=2016, price=535999
id =1062, brand=Maruti, model=S, Manufacture Year=2016, price=549899
id =1065, brand=Renault, model=Duster, Manufacture Year=2013, price=355899
id =1066, brand=Maruti, model=Vitara, Manufacture Year=2016, price=567999
id =1068, brand=Maruti, model=Ertiga, Manufacture Year=2013, price=421599
id =1070, brand=Ford, model=Ecosport, Manufacture Year=2013, price=399399
id =1073, brand=Ford, model=Ecosport, Manufacture Year=2015, price=470799
id =1075, brand=Maruti, model=Ertiga, Manufacture Year=2013, price=391799
id =1076, brand=Toyota, model=Innova, Manufacture Year=2013, price=596399
id =1079, brand=Maruti, model=Eeco, Manufacture Year=2019, price=414899
id =1081, brand=Renault, model=Duster, Manufacture Year=2013, price=362699
id =1082, brand=Ford, model=Ecosport, Manufacture Year=2015, price=567999
id =1085, brand=Maruti, model=Ertiga, Manufacture Year=2016, price=546399
id =1096, brand=Maruti, model=Eeco, Manufacture Year=2019, price=418799
id =1097, brand=Maruti, model=Ertiga, Manufacture Year=2014, price=455999
id =1100, brand=Ford, model=Ecosport, Manufacture Year=2016, price=476899
id =1103, brand=Maruti, model=Ertiga, Manufacture Year=2015, price=537099
id =1107, brand=Renault, model=Duster, Manufacture Year=2013, price=405299
id =1108, brand=Maruti, model=Eeco, Manufacture Year=2018, price=334499
id =1110, brand=Ford, model=Ecosport, Manufacture Year=2013, price=381799
id =1115, brand=Ford, model=Ecosport, Manufacture Year=2015, price=467999
id =1116, brand=Ford, model=Ecosport, Manufacture Year=2013, price=393799
id =1122, brand=Honda, model=WR-V, Manufacture Year=2017, price=582499
id =1124, brand=Honda, model=WR-V, Manufacture Year=2017, price=561099
id =1128, brand=Maruti, model=Eeco, Manufacture Year=2019, price=364299
id =1134, brand=Renault, model=Duster, Manufacture Year=2013, price=338699
id =1135, brand=Maruti, model=Vitara, Manufacture Year=2016, price=514999
id =1138, brand=Toyota, model=Innova, Manufacture Year=2013, price=582899
id =1139, brand=Maruti, model=Vitara, Manufacture Year=2018, price=584899
id =1142, brand=Renault, model=Duster, Manufacture Year=2014, price=369899
id =1143, brand=Ford, model=Ecosport, Manufacture Year=2015, price=489999
id =1145, brand=Maruti, model=Eeco, Manufacture Year=2019, price=401899
id =1146, brand=Ford, model=Ecosport, Manufacture Year=2016, price=460799
id =1148, brand=Ford, model=Ecosport, Manufacture Year=2015, price=525000
id =1154, brand=Ford, model=Ecosport, Manufacture Year=2016, price=485000
id =1155, brand=Mahindra, model=Kuv100, Manufacture Year=2016, price=349000
id =1160, brand=Ford, model=Ecosport, Manufacture Year=2013, price=490000
id =1170, brand=Ford, model=Ecosport, Manufacture Year=2014, price=525000
id =1172, brand=Mahindra, model=Scorpio, Manufacture Year=2013, price=450000
id =1174, brand=Toyota, model=Innova, Manufacture Year=2013, price=545000
id =1176, brand=Ford, model=Ecosport, Manufacture Year=2014, price=525000
id =1177, brand=Ford, model=Ecosport, Manufacture Year=2014, price=495000
id =1180, brand=Maruti, model=Eeco, Manufacture Year=2019, price=355000
id =1181, brand=Ford, model=Ecosport, Manufacture Year=2016, price=590000
id =1182, brand=Mahindra, model=TUV300, Manufacture Year=2017, price=600000
id =1185, brand=Nissan, model=Terrano, Manufacture Year=2015, price=415899
id =1188, brand=Renault, model=Duster, Manufacture Year=2013, price=412599
id =1192, brand=Renault, model=Duster, Manufacture Year=2012, price=346399
id =1199, brand=Toyota, model=Innova, Manufacture Year=2012, price=549399
id =1202, brand=Renault, model=Duster, Manufacture Year=2013, price=323499
id =1206, brand=Maruti, model=Ertiga, Manufacture Year=2012, price=364299
id =1207, brand=Skoda, model=Superb, Manufacture Year=2010, price=382599
id =1208, brand=Chevrolet, model=Cruze, Manufacture Year=2013, price=487399
id =1210, brand=Toyota, model=Corolla, Manufacture Year=2012, price=371199
id =1212, brand=Hyundai, model=New, Manufacture Year=2012, price=414899
id =1229, brand=Toyota, model=Corolla, Manufacture Year=2012, price=435799
id =1242, brand=Toyota, model=Corolla, Manufacture Year=2013, price=430199
id =1243, brand=Toyota, model=Corolla, Manufacture Year=2010, price=312899
id =1249, brand=Ssangyong, model=Rexton, Manufacture Year=2014, price=561399
id =1254, brand=Honda, model=CRV, Manufacture Year=2008, price=439199
id =1255, brand=Mahindra, model=XUV500, Manufacture Year=2014, price=491399
id =1260, brand=Mahindra, model=XUV500, Manufacture Year=2014, price=562199
id =1261, brand=Mahindra, model=XUV500, Manufacture Year=2012, price=449899
id =1264, brand=Mahindra, model=XUV500, Manufacture Year=2013, price=464199
id =1268, brand=Mahindra, model=XUV500, Manufacture Year=2014, price=557399
